"ArAr80Di","BCKG190Di","Ba138Di","Bi209Di","Ce140Di","Ce142Di","Center","Cs133Di","Eu151Di","Eu153Di","Event_length","Gd156Di","Ho165Di","I127Di","Ir191Di","Ir193Di","Lu175Di","Lu176Di","Offset","Pb207Di","Pb208Di","Pt195Di","Pt196Di","Residual","Rh103Di","Xe131Di","Time"
148.749,0,1738.9,0.247818,2.0837,0,507.88,0.165277,0,0.263011,14,0,2.90323,3.8369,0,0,0,0,95.773,10.5842,41.3854,0,0,77.835,0,0.680716,32.1973
98.4304,0,505.169,0.214029,0,0,574.483,0,0,3.18675,13,0,0,0,0,0,0,0,55.97,5.98213,11.0318,0,0,84.992,0,2.10434,32.2205
94.8559,0,4.89804,0,0,0,0,86.581,0,0,12,0,0,14.4063,18.0609,25.293,0,0,0,5.73381,30.4034,0,2.30057,0,0,0,32.8956
139.206,0,101.457,0,0,0,0,0,0,2.40332,13,0,0,9.53808,1.83228,0,0,0,0,1.70022,6.17325,0,0,0,0,1.89888,33.0066
114.077,0,603.407,0,1.43469,0.314067,533.761,0,0,0,13,0,0,1.11535,0,0,0,0,90.383,7.68576,12.8223,0,0,114.609,0,0,33.0537
94.285,0,300.461,0,0,0.576737,645.62,0,0,5.70318,13,0,0,5.79313,0,0,0,0,45.856,1.04129,4.72176,0,0,203.581,0,3.35644,33.0621
54.4057,0,442.906,0,0,0,371.492,0,0,0,10,0,0,5.14961,0,0,0,0,149.54,0.104822,5.06645,0,0,175.185,0,0,33.1023
78.9165,0,159.797,0,0,0,281.844,0,0,4.78103,10,0,0,4.68356,0,0,0,0,45.041,1.98725,3.6199,0,0,185.288,0,2.46013,33.3458
83.9894,0,892.91,0,0.090593,0.919059,458.222,0,0,0,14,0,0,2.3005,0,0,0,0,102.876,6.60139,14.6948,0,0,111.723,0,0,33.6444
76.9453,0,118.373,0,0,0.566028,0,0,0,0,10,0,0,2.12657,0,0,0,0,0,0,5.72691,0,0,0,0,0.911642,33.6464
125.515,0,222.73,0,0.414019,0,520.824,0,0,1.01852,13,0,0.073306,1.12078,0,0,0,0,38.635,5.48809,3.11066,0,0,283.158,0,0,33.7166
99.8107,0,468.974,0,0,0,607.28,0,0,0.821138,13,0,0,2.63293,0,0,0,0,63.188,0.089185,17.5831,0,0,161.319,0,1.99707,34.0227
98.8201,0,95.6312,1.87964,0,0,0,42.2943,0,0,14,0,0,4.28357,5.66636,4.75459,0,0,0,77.8483,221.808,0,0,0,0,0.968563,34.1238
104.884,0,327.443,0,0.007885,0.43196,716.34,0,0,1.02148,14,0,0,1.59684,0,0,1.03688,0,43.129,0.536323,11.7579,0,0,259.223,0,0,34.1991
108.88,0,685.043,0,0,0,382.841,0,0,0,10,0.660611,0,4.9508,0,0,0,0,87.553,11.6313,39.9028,0,0,149.726,0,1.5271,34.2922
84.5534,0,886.748,0.454605,2.76046,0.201691,458.966,0,0,2.2721,12,0,1.93369,1.22689,0,0,0,0.745374,162.783,23.6241,41.4261,0,0,103.351,0,0,34.8615
85.6811,0,738.491,0,0,0,528.114,0,0,0,12,0,0,0.136396,0,0,0,0,96.875,3.39372,14.2125,0,0,83.477,0,0,35.2255
121.819,0,704.486,0,0,0,566.325,0,0,0,14,0,0.098774,4.42351,0,0,0,0,106.026,9.07453,15.4017,0,0,129.259,0,0,35.2718
114.886,0,500.877,0,0,0,588.672,0,0,0.032348,13,0,0,0,0,0,0,0,84.625,1.16915,12.3035,0,0,162.007,0,0,35.4073
61.3943,0,583.438,0,1.76401,0,394.749,0,0,5.13798,10,0,0,5.95021,0.48927,0,0,0,222.853,4.89141,17.6059,0.958669,0,114.889,0,0,35.5451
117.857,0,580.103,0,0,0,653.073,0,0,0,15,0,1.117,3.85289,0,0,0,0,37.521,0.990834,11.3434,0,0,285.156,0,0.334468,35.6074
162.306,0,1075.97,0,0.533264,0,852.934,0,0,0.412076,19,0,3.89688,11.2774,0,0,0,0,106.858,12.9949,16.6757,0,0,179.11,0,0.51886,35.7097
112.132,0,548.638,0,0.149473,0,548.855,0,0,4.6151,14,0,0,5.68599,0.257592,0,0,0.398984,51.825,5.80874,11.8905,0,0,190.164,0,0.931092,35.9751
69.9539,0,369.076,0.548009,0.775557,0,458.732,0,0,0,12,0,2.55139,0.90533,0,0,0,0,86.277,0,4.68843,2.89485,0,121.238,0,0,36.8802
119.743,0,1080.4,0,4.3872,0.023668,637.115,0,0,2.86693,16,0,0,2.52156,0,0,0,0,153.438,6.21656,14.4933,0,0,163.283,0,2.91784,37.1137
86.3241,0,220.375,0,0.772514,0.265937,0,0,0,8.93891,13,0,0,2.07722,0,0,0,0,0,2.09817,6.5144,0,0,0,0,0,37.4968
97.6875,0,414.19,0,0.778663,0,497.516,0,0,2.47187,13,0,0,0,0,0,0,0,101.542,4.56817,7.56228,0,0,176.475,0,0,37.6507
133.262,0,712.512,0,1.67348,1.24285,702.972,0,0.096668,0.395091,19,0,0,2.87939,0,0,0,0,82.431,8.87401,19.6023,0,0,180.738,0,0.710519,38.2835
81.3511,0,624.873,0,0,0,471.644,0,0,0,10,0,0,2.04926,0,0,0,0,283.077,2.09379,13.3752,0,0,94.327,0,0.478506,38.3142
92.6461,0,227.476,0,0,0,546.701,0,0,0,13,0,0,5.18894,0,0,0,0,33.172,0.9893,7.54808,0,1.84955,222.668,0,1.23253,38.4249
96.7633,0,969.339,0,1.78637,0,440.604,0,0,0.508485,11,0,0.69148,5.40054,0,0,0,0,149.64,2.17872,16.8653,0,0,120.177,0,0,38.5314
79.4399,0,271.882,0,4.51881,0,597.784,0,0,3.3859,13,0,0,4.82399,0,0,0,0,33.813,0,6.5714,0,0,179.498,0,3.25742,38.5884
127.398,0,385.217,0,2.79705,0,604.796,0,0,5.36936,13,0,0,0,0,0,0,0,40.068,5.16004,17.2642,0,0,108.673,0,5.11541,39.0182
171.58,0,501.308,0,1.90295,0,837.356,1.69925,0,0,19,0.739578,0,2.80578,0,0,0,0,84.208,4.31236,8.9931,0,0,280.404,0,0,39.4159
106.822,0,227.811,0,1.33383,0,0,0,0,4.41136,14,0,0.040249,2.50891,0,0,0,0,0,0.968034,1.07257,0,0,0,0,0,40.4247
123.713,0,809.452,0.328214,0.647804,0.399605,486.707,0,0.000275,0.951882,15,0,0.837675,2.6685,0,0,0,0,92.273,5.3194,15.846,0,0,153.61,0,0,40.8176
117.076,0,378.792,0,0,3.67057,655.717,0,0,0.025062,14,0,0,2.4697,0,1.5288,0,0,56.615,2.75926,2.41109,0,0,223.584,0,0,40.9347
63.6752,0,275.315,0,0.526344,0,0,0,0,0,10,0,0,2.86362,0,0,0,0,0,0,6.66845,0,0,0,0,0,40.9971
175.168,0,2048.11,0.916483,3.56292,0,909.934,0,0,18.0868,19,0,0,5.94312,0.284622,0.979442,0,0,92.897,26.3462,49.148,0,0,86.339,0,1.13714,41.2173
165.718,0,1706.98,1.54193,3.50589,2.47402,808.549,0,0,0.081386,19,0,0.335288,14.596,0,0,0,0,77.908,11.6679,29.7634,0,0,72.91,0,1.78623,41.2538
74.4674,0,824.091,0,7.87612,0.145676,484.284,0,0,0,11,0,0,0.090567,0,0,0,0,208.962,13.5158,31.9427,0,0,113.666,0,0,41.2812
141.548,0,1465.3,0.607382,1.52898,0,752.057,0,0,2.48005,18,0,0,1.53868,0,0,0,0,90.384,8.99842,34.8959,0,0,99.36,0,0,41.3698
127.143,0,217.352,0,0,0,0,0,0,3.24757,13,0,0,8.62489,0,0,0,0,0,0,3.35029,0,0,0,0,0,42.054
154.098,0,14.5598,4.90556,2.28844,0,0,185.893,4.91789,4.94423,20,2.93983,13.9407,12.0298,77.3405,118.169,1.47276,0,0,80.1822,212.515,0.176701,4.59805,0,0,0.386096,42.5543
139.577,0,626.597,0,0,0,635.465,0,2.38172,2.4397,19,0,2.43137,5.26228,0,0.45971,0,0,73.151,1.67598,1.32968,0,0,172.275,0,0.221156,42.7455
75.6919,0,316.315,0,0,0,0,0,0,2.16805,10,0,0,14.0017,0,0,0,0,0,1.89233,5.56251,0,0,0,0,2.15627,42.8286
116.684,0,606.421,0,1.71699,0,624.896,0,0,2.83943,14,0.575876,0,2.37717,0,0,0,0,59.039,10.9417,18.5815,0,0,133.888,0,2.81726,43.4279
107.235,0,826.788,0,0.170613,0,568.111,0,0,20.4374,14,0,0,1.03435,0,1.04009,0,1.96036,97.225,4.83152,22.4871,0,0,117.453,0,0.127368,43.4441
86.617,0,993.398,0,2.43464,0,617.834,0,0,0.620784,16,0,0,2.53918,0,0,0,0,108.288,13.871,15.6925,0,0,148.545,0,0.81363,43.445
103.83,0,286.733,0,0,0,529.748,0,0,1.75002,14,0,1.87776,2.04171,0,0,0,0,43.412,10.0627,4.16755,0,0,225.133,0,0,43.5502
89.2732,0,338.893,0,4.1858,0,511.433,0,0,0,13,0,0,2.15381,0,1.17447,0,0,57.556,3.62943,1.40206,0,0,208.242,0,0.240621,43.5894
143.993,0,191.985,0,1.5924,0,0,0,0,2.62983,13,0,0,0.31676,0,0,0.934474,0,0,2.42441,6.77451,0,0,0,0,3.3332,43.5978
68.2132,0,346.143,0,0.598048,0.673974,0,0,0,6.53813,10,0,0,3.69459,0,0,0.681318,0,0,0.892004,8.12049,0,0,0,0,2.25664,44.1114
102.507,0,579.191,0,0,1.16741,765.043,0,0.174848,1.97766,15,0,0,6.39707,0,0,0,0,138.58,4.82161,2.24643,0,0,174.547,0,0,44.1379
103.288,0,343.586,0,2.17797,0,656.571,0,0,0,14,0,0,11.6865,0,0,0,0,59.425,1.21598,11.3633,0,0,241.154,0,0.88022,44.4326
159.711,0,3.03161,1.51155,141.254,16.7529,598.862,0,0.406553,6.29888,19,4.78828,3.07464,9.50945,0,0,0,0,19.781,82.9207,184.755,0,0,314.701,0,0,44.4801
145.141,0,932.311,0,0.393423,0.078878,736.924,0,0,3.03045,18,0,0,3.33773,0,0,0,0,142.128,1.46964,18.476,0,0,200.591,0,0.341338,44.559
106.39,0,33.8481,0,0,0,0,146.917,0,4.44259,14,0,0,6.18805,0.427306,21.5888,0,0,0,19.3277,53.4426,0,0,0,0,2.29238,44.6961
170.005,0,807.424,0,0,0,730.677,0,0,0.285525,18,0,0,4.44782,0,0,0,0,104.378,11.0141,22.8039,0,0,195.428,0,0.705769,44.7351
98.8592,0,1020.39,1.05134,3.55752,4.05753,455.341,0,0,9.14828,14,0,0.63239,4.47845,0,0.011429,0,0,87.439,5.38348,11.522,0,0,94.778,0,0,45.046
109.163,0,607.438,0,2.54844,1.81415,545.996,0,0,0,13,0,0,0.825513,0,0,0,0,67.586,8.86303,6.17532,0,0,99.045,0,0,45.4178
105.451,0,27.1826,0,0,0,0,90.3058,0,0.420422,14,0,0,5.02056,3.86014,0,0,0,0,14.2961,30.6252,0,0,0,0,0.878366,45.643
89.6785,0,1067.57,0,0,1.61929,692.496,0,0,0,13,0,0,3.221,0,0,0,0,86.108,2.56907,30.9504,0,0,72.457,0,0,45.6496
158.273,0,272.867,0,0,0,605.409,0,0,0,13,0,0,2.77044,0,2.19841,0,0,39.034,2.85881,6.32249,0,0,145.504,0,0,45.8906
49.9319,0,385.72,0,0,0,379.408,0,0,0,10,0,0,1.01187,0,0,0,0,93.13,0.931452,6.30507,0,0,66.232,0,1.26185,45.892
98.014,0,372.144,0,0,0.319576,599.127,0,0,0.091634,13,4.21102,0,2.47504,0,0,0,0,36.725,1.21065,7.86353,0,0,207.199,0,0,45.9254
98.0104,0,589.922,0,0.253027,0.574659,549.711,0,0,0.391039,14,0,1.93511,4.73783,0,0,0,1.25934,71.158,3.69617,12.3178,0,0,153.041,0,0,46.0919
95.9339,0,308.104,0,0,0,0,0,0,0,12,0,0.808124,2.66077,0,0,0,0,0,6.16373,3.05099,0,0,0,0,0,46.3961
67.6863,0,268.351,0,0,0,280.701,0,0,3.16736,10,0,0,6.82261,0,0,0,0,56.265,0.303714,7.63963,0,0,182.68,0,0,46.4671
59.8019,0,61.9257,0,0,0,0,224.637,0,1.15405,10,0,0,3.51724,3.14464,4.28737,0,0,0,16.4139,26.8596,0,0,0,0,1.00283,46.4771
140.92,0,817.517,0,0.9049,0,702.081,0,0,0,19,0,0,6.02686,0,0,0,0,17.964,3.50455,22.5377,0,0,375.256,0,1.77473,46.8369
131.755,0,198.196,0.855052,0,0,0,0,0,2.22573,13,0,0,11.069,0,0,0,0,0,2.71197,3.13152,0,0,0,0,0,46.96
79.9336,0,1880.47,0.954622,0.368909,0,540.15,0,0,0,15,0,0,0.704512,0,0,0,0,92.031,8.96408,21.0809,0,0,100.891,0,1.27072,47.0785
175.453,0,4.8517,19.8317,0.282372,1.57327,1299.13,0,0,4.82577,30,0,0,7.42506,0,0,0,0,106.742,998.203,2213.01,0,0,122.984,0,0,47.0937
86.4079,0,21.5973,0,0.85693,0,496.428,265.156,0,0,13,0,0,8.50202,71.4387,133.635,0,0,84.834,58.6437,156.676,0,1.18104,136.805,0,0,47.4019
87.5834,0,106.287,9.43509,0,0,617.299,548.259,0,2.87786,15,0,0.621347,2.67412,181.246,352.695,0,0,117.265,222.563,580.17,2.68512,0.716344,56.795,4.73051,1.98797,47.4032
45.1255,0,6.53188,0.896334,0,0,0,154.634,0,0.364999,10,0,0,5.81944,29.1685,82.3384,0,0,0,24.9878,80.8929,0.569851,0,0,0,0,47.4048
171.033,0,4.38979,1.58089,0,0,0,80.1539,0,0,13,0,0,4.6301,17.1867,32.6531,0,0,0,27.1022,71.8559,0,0.915447,0,0.276922,0,47.4112
66.4655,0,17.5268,0.042705,2.34669,0,288.042,59.3275,0,0,10,0.54218,0,5.90288,31.6605,52.378,0,0,60.264,21.5261,70.4376,0,0,195.048,0,0,47.4167
67.3731,0,5.15169,7.25025,0.91671,0,437.647,178,0,0.790718,12,0.040451,0,4.16653,35.6405,72.0623,0.81144,0,143.907,46.7809,94.9288,0,0,170.568,0.821031,0,47.4188
86.6062,0,93.9926,9.75146,0,0,612.486,802.745,0,1.32983,15,0,0,4.24603,197.353,457.527,0,0,98.89,273.012,598.11,3.19499,0.229783,81.808,6.37578,0.626009,47.426
98.1887,0,880.737,0,1.30055,0,599.397,0,0,0,15,0,0,0.73108,0,0,0,0,122.092,3.5197,6.03891,0,0,170.478,0,1.3396,47.7038
141.309,0,1776.71,0.486557,0.768406,0,680.082,0,0,1.91642,18,0,0,2.94781,0,0,0,0,81.673,6.69663,32.953,0,0,75.708,0,3.98868,47.8743
149.309,0,1270.15,0,0.788052,0.305688,651.344,0.624308,0,0,19,0,0.478122,3.86698,0,0,0,0,92.408,13.4226,21.1056,0,0,134.208,0,0,47.917
85.9825,0,1859,0.550277,4.52147,0,612.757,0,0,0,16,0,0,3.60371,0,0,0,0,92.921,13.2454,35.2477,0,0,65.743,0,0,48.1334
140.142,0,1241.8,0,1.64716,0,765.932,0,0,0.530423,14,0,0,0.064317,0,0,0,0,90.194,15.4159,17.3225,0,0,102.711,0,0.552512,48.3339
63.7205,0,1.70596,0,0,0,0,126.48,0,2.86019,10,0,0,4.26262,24.9265,26.9884,0,0,0,23.6067,50.9324,0,0,0,0.114046,0.475663,48.5785
76.4414,0,495.189,0,0,2.37993,525.712,0,2.46121,1.83187,13,0,0,3.86691,0,0,0,0,92.994,5.73864,14.274,0,0,167.627,0,0,48.637
46.1616,0,368.747,0,1.79783,0,364.064,0,0,2.71577,10,0,0,0.288774,0,0,0,0,119.814,0.876473,9.39899,1.31752,0,175.915,0,0,48.6627
100.204,0,23.4507,1.51199,0,0,613.609,339.637,0.452,1.19378,15,0,0,1.90638,75.7279,111.956,0,0,131.166,35.3972,117.022,0,0,166.039,0,0.71329,48.9914
63.334,0,530.457,0,2.02067,1.83722,519.75,0,0,1.39755,14,0,0,1.27764,0,1.11069,1.41258,0,96.313,3.14576,10.2638,0,0,128.358,0,0,49.257
114.54,0,765.193,0,0,0,531.014,0,0,0,13,0,0,7.4874,0,0,0,0,83.465,0.614781,0.184606,0,0,129.376,0,1.35885,49.4177
47.7989,0,718.436,0,1.08374,0,386.611,0,0,0,10,0,0,3.83732,0,0.918371,0,0,90.873,1.47414,22.1032,0,0,70.967,0,0,49.4813
121.948,0,1400.47,0,4.82531,0,548.548,0,0,4.64899,13,0,0,0.730455,0,0,0,0,69.175,16.0594,34.2702,0,0,51.682,0,0,49.5065
120.444,0,372.952,0,1.02314,0,617.335,0,0,2.71047,14,0,0,8.45635,0,3.35224,0,0,63.337,5.00754,7.37392,0,0,207.24,0,0,49.5544
88.0305,0,239.863,0,0,0,340.015,0,0,0,10,0,0.727236,0.57261,0,0,0,0,70.233,1.68623,9.50966,0,0,138.111,0,0,49.6108
104.532,0,716.779,0,0.573355,0,511.298,0,0,2.26269,14,0,0,4.90883,0,3.90311,0,0,72.589,2.58948,9.68763,0,0,101.294,0,0,49.9018
88.8293,0,477.178,0,0,0.536077,543.907,0,0,0,12,0,0.681471,0.841266,0,0,0,0,71.028,1.1855,11.3941,0,0,134.433,0,0.044818,50.2041
106.881,0,150.989,0,0,0,302.276,234.837,0,4.92018,15,0,0,1.7165,7.25721,7.22563,0,0,24.989,2.11359,11.9561,0,0.56055,287.91,0,0,50.734
96.7554,0,767.259,0,1.5986,0,633.675,0,0,4.50213,14,0,0,0.047609,0,0,0,0,122.217,3.76556,11.6051,0,0,98.51,0,0,51.1209
125.02,0,263.304,0,3.20747,0,0,0,0,1.28054,13,0,0,4.85372,0,0,0,0,0,0,6.3072,0,0,0,0,0,51.3034
98.109,0,714.47,0.733956,0.05333,0.272281,574.04,0,0,5.19052,16,0,0,4.61314,0,0,0,0,95.089,3.03154,18.8772,0,0,145.769,0,1.15274,51.3646
118.611,0,134.544,0,0,0.853944,0,0,0.823088,4.693,14,0,0,4.73484,0,0,0,0.651185,0,0,6.73252,0,0,0,0,3.9221,51.3901
86.1685,0,1096.1,0.860617,0,2.64792,500.116,0,0,1.27565,14,0,0,1.11605,0.006785,1.46399,0,0,108.226,14.6941,27.3674,15.5093,6.49901,84.456,0,0,51.4249
96.7238,0,496.249,0.58654,0.919387,0.225401,481.682,0,0,1.52451,12,0,0,0,0,0,0,0,73.209,7.17517,19.744,0,0,126.364,0,0,51.5846
98.5788,0,347.368,0,0.273657,0,604.828,0,0,0.038437,12,0,0,9.05998,0,0,0,1.68674,32.133,0.723635,2.77222,0,0,181.374,0,0,51.6062
143.374,0,428.475,0,0,0,0,0,0,2.19226,13,0,0,9.81117,0,0,0,0,0,0,7.67085,0,0,0,0,0.772534,51.6474
99.0979,0,265.853,1.88074,0,0,616.219,0,0,1.02032,13,0,0,1.27974,0,0,0,0,47.444,4.03189,3.66441,0,0.440839,196.174,0,0,51.7632
131.191,0,3190.45,0.096333,8.54578,0,550.147,0.604711,0,2.28757,15,0,0,4.83624,0,0,0,0,94.464,26.3386,67.7456,1.72522,0,56.389,0,0,52.3669
123.323,0,1475,0,2.38337,0,638.474,0.161597,0,2.63896,18,0,0,3.23853,0,0,0,0,83.959,12.2691,59.2484,0,0,132.384,0,0.834278,52.5929
134.735,0,1125.09,0,0,0.715623,593.687,0,0,3.32584,15,0,0.09494,0,0,0,0,0,111.896,8.61842,8.24375,0,0,156.832,0,0,52.6041
107.112,0,283.273,0,0,0.158849,349.454,0,0,3.47651,10,0,0,3.98488,0,0,0,0.191722,65.239,0.328192,15.8701,0,0,139.236,0,0,52.7513
96.0821,0,448.478,0,0,0,539.852,0,0,0,14,0,0,0,0,0,0,0,96.642,0.609988,12.477,0,0,224.508,0,0,52.8621
83.247,0,653.831,0,0,0,710.995,0,0,0,14,0,0,4.5123,0,0,0,0.262308,100.981,8.90417,3.00155,0,0,147.708,0,0.36427,52.9468
41.5132,0,685.952,0,0.009266,0,403.512,0,0,0,12,0,0,0,0,0,0,0,35.078,3.97795,9.34396,0,0,221.609,0,0,53.2322
84.7092,0,2397.97,0,4.42175,0.238793,648.21,1.50846,0.262407,2.57278,15,0,0,2.18893,0,0,0,0,89.436,24.5013,32.8258,0,0,59.319,0,0.452814,53.3735
109.643,0,1320.34,0.923021,1.77549,0.367645,547.79,0,0,0.023599,14,0,0,3.78678,0,0,0,0,126.869,8.85098,19.9977,0,0,93.178,0,0.258408,53.477
57.7664,0,572.276,0,1.89508,0.31786,484.356,0,0,0,11,0,0.391751,13.441,0,0,0,0,330.995,8.89476,21.824,2.07934,2.4633,94.623,0,2.45936,53.7949
88.1552,0,306.791,0,0,0,385.817,0,0,2.97481,11,0,1.72038,0.205781,0,0,0,0,40.256,0.430948,0.533396,0,0,158.654,0,0,53.8027
81.6041,0,612.193,0.566843,0.4365,0,435.322,0,0,1.10297,10,0,0,0.309009,0,0.443022,0,0,145.54,10.0461,6.70449,0,0,101.211,0,0.526751,53.9043
114.072,0,534.708,0.216761,0,0,576.231,0,0,2.39302,14,0.100066,0,3.75591,0,0,0,0,37.504,8.85452,10.5871,0,0,168.55,0,0,54.202
106.621,0,138.637,0,0,0,0,0,0,0.487291,10,0,0,2.04926,0.302009,1.76066,0,0,0,0.424285,2.68077,0,0,0,0,0,54.2705
96.0329,0,1489.14,0.612775,2.94033,0.722943,695.484,0,0.038508,1130.85,17,0,0,6.14496,492.606,1053.06,0,0,79.606,1.05352,50.8858,1078.78,818.906,76.828,0,0,54.2781
72.7973,0,3519.86,0,1.44013,0.279134,446.98,0,0,17.1628,14,0,0,8.464,0.69084,0,0,0,85.674,19.7843,84.4488,0,0,57.586,0,0.459979,54.569
138.058,0,569.154,0,0.665962,0,507.875,0,0,2.62725,13,0.820215,0,1.06665,0,0,0,0,36.963,7.75937,10.8662,0,0,171.049,0,3.7153,54.6843
94.3193,0,183.372,0,0.832627,0,0,0,0,0.10154,13,0,0,0,0,0,0,1.48438,0,2.88944,5.64507,0,0,0,0,0.394243,54.8281
109.095,0,329.711,0,3.31745,0,0,0,0,0,12,0,0,5.51225,0,0,0,0,0,1.53093,2.00208,0,0,0,0,0,54.864
73.2561,0,134.783,0,1.24287,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1.27559,5.60008,0,0,0,0,0.006308,55.8036
117.71,0,1152.2,3.63377,2.05601,0.318871,539.137,0.492394,0,0.114139,15,0,0,4.82403,0,0,0,0.462904,103.483,6.50434,37.5432,0,0.106711,154.094,0,5.22187,56.2779
98.0689,0,1762.65,0,1.12279,0.140124,641.65,0,0,0.726492,15,0.118593,0,3.37135,0,0,0,0,112.354,7.82733,41.349,0,0,58.022,0,0.186701,56.3976
83.5039,0,650.978,0,0,0,464.426,0,0,0.095741,11,0,0,0,0,0,0,0,189.733,4.48761,15.2526,0,0,115.411,0,1.41909,56.7092
150.258,0,786.254,0,0.24475,0,658.539,0,0,0.715875,15,0,0.011233,6.12353,0,0,0,0,84.315,4.72705,18.5576,0,0,161.368,0,1.6852,57.4813
118.85,0,156.984,2.2155,4.58327,0,518.15,0,0,0,14,0,0,14.6333,610.134,1161.97,0,0,101.775,10.1005,35.5325,20.9959,5.88974,68.029,0,1.60806,57.7431
47.7915,0,341.125,0.423311,0,0.05096,416.872,0,0,0,10,0,3.23498,1.82829,0,0,0,0,346.657,1.02798,1.08463,0,0,162.842,0,2.90285,58.0307
59.2062,0,330.696,0,0,0,0,0,0,0,11,0,0,1.78182,0,0,0,0,0,3.58029,5.26399,0,2.96001,0,0,0,58.175
95.7012,0,595.563,0,0,0,638.325,0,0,0,14,0,0,5.57973,0.170211,0,0,0,86.658,7.70313,21.6882,0,0,129.498,0,0,58.8507
123.745,0,559.623,0,0,0,540.861,0,0,2.50433,13,0,1.92664,5.38864,0,0,0,0,70.648,3.20787,19.8416,0,0,158.806,0,0,59.2254
71.5038,0,1067.55,0,0,0,405.446,0,0,1.56086,11,0,0,2.97896,0,0,0,0,94.637,8.5889,21.4366,0,0,81.793,0,0,59.3429
